"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	85	2359836	3.6
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	53	2523756	2.1
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	76	2364115	3.2
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	73	2533668	2.9
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	69	2369517	2.9
	"Alabama"	"01"	"2020 "	"2020"	"Female"	"F"	50	2544566	2.0
	"Alabama"	"01"	"2020 "	"2020"	"Male"	"M"	76	2376966	3.2
	"Alaska"	"02"	"2000"	"2000"	"Female"	"F"	13	302820	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Female"	"F"	15	329412	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Male"	"M"	40	358043	11.2
	"Alaska"	"02"	"2009"	"2009"	"Female"	"F"	28	337002	8.3
	"Alaska"	"02"	"2009"	"2009"	"Male"	"M"	36	361893	9.9
	"Alaska"	"02"	"2010"	"2010"	"Female"	"F"	18	340603	Unreliable
	"Alaska"	"02"	"2010"	"2010"	"Male"	"M"	26	369628	7.0
	"Alaska"	"02"	"2011"	"2011"	"Female"	"F"	16	347526	Unreliable
	"Alaska"	"02"	"2011"	"2011"	"Male"	"M"	24	375192	6.4
	"Alaska"	"02"	"2012"	"2012"	"Female"	"F"	17	350211	Unreliable
	"Alaska"	"02"	"2012"	"2012"	"Male"	"M"	25	381238	6.6
	"Alaska"	"02"	"2013"	"2013"	"Female"	"F"	11	349564	Unreliable
	"Alaska"	"02"	"2013"	"2013"	"Male"	"M"	27	385568	7.0
	"Alaska"	"02"	"2014"	"2014"	"Female"	"F"	23	349436	6.6
	"Alaska"	"02"	"2014"	"2014"	"Male"	"M"	20	387296	5.2
	"Alaska"	"02"	"2015"	"2015"	"Female"	"F"	21	349407	6.0
	"Alaska"	"02"	"2015"	"2015"	"Male"	"M"	32	389025	8.2
	"Alaska"	"02"	"2016"	"2016"	"Female"	"F"	21	353762	5.9
	"Alaska"	"02"	"2016"	"2016"	"Male"	"M"	30	388132	7.7
	"Alaska"	"02"	"2017"	"2017"	"Female"	"F"	25	353003	7.1
	"Alaska"	"02"	"2017"	"2017"	"Male"	"M"	28	386792	7.2
	"Alaska"	"02"	"2018"	"2018"	"Female"	"F"	23	352865	6.5
	"Alaska"	"02"	"2018"	"2018"	"Male"	"M"	18	384573	Unreliable
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	16	350127	Unreliable
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	35	381418	9.2
	"Alaska"	"02"	"2020 "	"2020"	"Female"	"F"	16	349621	Unreliable
	"Alaska"	"02"	"2020 "	"2020"	"Male"	"M"	29	381537	7.6
	"Arizona"	"04"	"1999"	"1999"	"Female"	"F"	26	2518299	1.0
	"Arizona"	"04"	"1999"	"1999"	"Male"	"M"	60	2505524	2.4
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	31	2569575	1.2
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	65	2561057	2.5
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	30	2641676	1.1
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	57	2631801	2.2
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	59	2704217	2.2
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	79	2692038	2.9
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	61	2764077	2.2
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	77	2746287	2.8
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	55	2835606	1.9
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	96	2816798	3.4
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	72	2930811	2.5
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	107	2908266	3.7
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	79	3026134	2.6
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	117	3003007	3.9
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	103	3096998	3.3
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	135	3070683	4.4
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	122	3155278	3.9
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	147	3125084	4.7
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	140	3189908	4.4
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	184	3153246	5.8
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	158	3216194	4.9
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	182	3175823	5.7
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	152	3258634	4.7
	"Arizona"	"04"	"2011"	"2011"	"Male"	"M"	183	3223871	5.7
	"Arizona"	"04"	"2012"	"2012"	"Female"	"F"	168	3294772	5.1
	"Arizona"	"04"	"2012"	"2012"	"Male"	"M"	188	3258483	5.8
	"Arizona"	"04"	"2013"	"2013"	"Female"	"F"	132	3331505	4.0
	"Arizona"	"04"	"2013"	"2013"	"Male"	"M"	136	3295119	4.1
	"Arizona"	"04"	"2014"	"2014"	"Female"	"F"	148	3387637	4.4
	"Arizona"	"04"	"2014"	"2014"	"Male"	"M"	162	3343847	4.8
	"Arizona"	"04"	"2015"	"2015"	"Female"	"F"	164	3436575	4.8
	"Arizona"	"04"	"2015"	"2015"	"Male"	"M"	154	3391490	4.5
	"Arizona"	"04"	"2016"	"2016"	"Female"	"F"	164	3488176	4.7
	"Arizona"	"04"	"2016"	"2016"	"Male"	"M"	184	3442895	5.3
	"Arizona"	"04"	"2017"	"2017"	"Female"	"F"	173	3527969	4.9
	"Arizona"	"04"	"2017"	"2017"	"Male"	"M"	202	3488301	5.8
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	153	3606307	4.2
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	183	3565339	5.1
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	130	3661420	3.6
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	193	3617297	5.3
	"Arizona"	"04"	"2020 "	"2020"	"Female"	"F"	137	3735475	3.7
	"Arizona"	"04"	"2020 "	"2020"	"Male"	"M"	205	3685926	5.6
	"Arkansas"	"05"	"2002"	"2002"	"Female"	"F"	16	1383239	Unreliable
	"Arkansas"	"05"	"2002"	"2002"	"Male"	"M"	26	1322688	2.0
	"Arkansas"	"05"	"2003"	"2003"	"Female"	"F"	22	1391523	1.6
	"Arkansas"	"05"	"2003"	"2003"	"Male"	"M"	34	1333293	2.6
	"Arkansas"	"05"	"2004"	"2004"	"Female"	"F"	26	1403048	1.9
	"Arkansas"	"05"	"2004"	"2004"	"Male"	"M"	41	1346638	3.0
	"Arkansas"	"05"	"2005"	"2005"	"Female"	"F"	24	1418295	1.7
	"Arkansas"	"05"	"2005"	"2005"	"Male"	"M"	40	1362802	2.9
	"Arkansas"	"05"	"2006"	"2006"	"Female"	"F"	21	1438428	1.5
	"Arkansas"	"05"	"2006"	"2006"	"Male"	"M"	51	1383333	3.7
	"Arkansas"	"05"	"2007"	"2007"	"Female"	"F"	40	1451358	2.8
	"Arkansas"	"05"	"2007"	"2007"	"Male"	"M"	50	1397292	3.6
	"Arkansas"	"05"	"2008"	"2008"	"Female"	"F"	59	1464220	4.0
	"Arkansas"	"05"	"2008"	"2008"	"Male"	"M"	59	1410334	4.2
	"Arkansas"	"05"	"2009"	"2009"	"Female"	"F"	59	1475013	4.0
	"Arkansas"	"05"	"2009"	"2009"	"Male"	"M"	79	1421830	5.6
	"Arkansas"	"05"	"2010"	"2010"	"Female"	"F"	65	1484281	4.4
	"Arkansas"	"05"	"2010"	"2010"	"Male"	"M"	60	1431637	4.2
	"Arkansas"	"05"	"2011"	"2011"	"Female"	"F"	35	1495200	2.3
	"Arkansas"	"05"	"2011"	"2011"	"Male"	"M"	82	1442779	5.7
	"Arkansas"	"05"	"2012"	"2012"	"Female"	"F"	63	1500641	4.2
	"Arkansas"	"05"	"2012"	"2012"	"Male"	"M"	66	1448490	4.6
	"Arkansas"	"05"	"2013"	"2013"	"Female"	"F"	58	1505782	3.9
	"Arkansas"	"05"	"2013"	"2013"	"Male"	"M"	62	1453591	4.3
	"Arkansas"	"05"	"2014"	"2014"	"Female"	"F"	55	1509053	3.6
	"Arkansas"	"05"	"2014"	"2014"	"Male"	"M"	68	1457316	4.7
	"Arkansas"	"05"	"2015"	"2015"	"Female"	"F"	72	1515348	4.8
	"Arkansas"	"05"	"2015"	"2015"	"Male"	"M"	75	1462856	5.1
	"Arkansas"	"05"	"2016"	"2016"	"Female"	"F"	60	1520375	3.9
	"Arkansas"	"05"	"2016"	"2016"	"Male"	"M"	60	1467873	4.1
	"Arkansas"	"05"	"2017"	"2017"	"Female"	"F"	72	1528215	4.7
	"Arkansas"	"05"	"2017"	"2017"	"Male"	"M"	50	1476064	3.4
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	58	1533682	3.8
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	53	1480143	3.6
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	52	1536188	3.4
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	43	1481616	2.9
	"Arkansas"	"05"	"2020 "	"2020"	"Female"	"F"	58	1543666	3.8
	"Arkansas"	"05"	"2020 "	"2020"	"Male"	"M"	41	1486856	2.8
	"California"	"06"	"1999"	"1999"	"Female"	"F"	204	16800161	1.2
	"California"	"06"	"1999"	"1999"	"Male"	"M"	787	16699043	4.7
	"California"	"06"	"2000"	"2000"	"Female"	"F"	154	16996756	0.9
	"California"	"06"	"2000"	"2000"	"Male"	"M"	517	16874892	3.1
	"California"	"06"	"2001"	"2001"	"Female"	"F"	76	17294223	0.4
	"California"	"06"	"2001"	"2001"	"Male"	"M"	269	17185235	1.6
	"California"	"06"	"2002"	"2002"	"Female"	"F"	306	17498462	1.7
	"California"	"06"	"2002"	"2002"	"Male"	"M"	667	17373381	3.8
	"California"	"06"	"2003"	"2003"	"Female"	"F"	301	17709509	1.7
	"California"	"06"	"2003"	"2003"	"Male"	"M"	596	17543650	3.4
	"California"	"06"	"2004"	"2004"	"Female"	"F"	288	17871415	1.6
	"California"	"06"	"2004"	"2004"	"Male"	"M"	523	17703161	3.0
	"California"	"06"	"2005"	"2005"	"Female"	"F"	304	17996230	1.7
	"California"	"06"	"2005"	"2005"	"Male"	"M"	527	17831713	3.0
	"California"	"06"	"2006"	"2006"	"Female"	"F"	315	18097471	1.7
	"California"	"06"	"2006"	"2006"	"Male"	"M"	558	17923731	3.1
	"California"	"06"	"2007"	"2007"	"Female"	"F"	363	18214926	2.0
	"California"	"06"	"2007"	"2007"	"Male"	"M"	616	18035385	3.4
	"California"	"06"	"2008"	"2008"	"Female"	"F"	407	18396972	2.2
	"California"	"06"	"2008"	"2008"	"Male"	"M"	730	18207365	4.0
	"California"	"06"	"2009"	"2009"	"Female"	"F"	431	18583075	2.3
	"California"	"06"	"2009"	"2009"	"Male"	"M"	795	18378154	4.3
	"California"	"06"	"2010"	"2010"	"Female"	"F"	421	18736126	2.2
	"California"	"06"	"2010"	"2010"	"Male"	"M"	716	18517830	3.9
	"California"	"06"	"2011"	"2011"	"Female"	"F"	455	18943585	2.4
	"California"	"06"	"2011"	"2011"	"Male"	"M"	769	18748327	4.1
	"California"	"06"	"2012"	"2012"	"Female"	"F"	403	19122866	2.1
	"California"	"06"	"2012"	"2012"	"Male"	"M"	631	18918564	3.3
	"California"	"06"	"2013"	"2013"	"Female"	"F"	437	19268325	2.3
	"California"	"06"	"2013"	"2013"	"Male"	"M"	690	19064196	3.6
	"California"	"06"	"2014"	"2014"	"Female"	"F"	479	19533596	2.5
	"California"	"06"	"2014"	"2014"	"Male"	"M"	641	19268904	3.3
	"California"	"06"	"2015"	"2015"	"Female"	"F"	444	19701750	2.3
	"California"	"06"	"2015"	"2015"	"Male"	"M"	644	19443068	3.3
	"California"	"06"	"2016"	"2016"	"Female"	"F"	405	19756656	2.0
	"California"	"06"	"2016"	"2016"	"Male"	"M"	630	19493361	3.2
	"California"	"06"	"2017"	"2017"	"Female"	"F"	404	19889100	2.0
	"California"	"06"	"2017"	"2017"	"Male"	"M"	641	19647553	3.3
	"California"	"06"	"2018"	"2018"	"Female"	"F"	379	19893468	1.9
	"California"	"06"	"2018"	"2018"	"Male"	"M"	598	19663577	3.0
	"California"	"06"	"2019"	"2019"	"Female"	"F"	368	19867369	1.9
	"California"	"06"	"2019"	"2019"	"Male"	"M"	612	19644854	3.1
	"California"	"06"	"2020 "	"2020"	"Female"	"F"	379	19790589	1.9
	"California"	"06"	"2020 "	"2020"	"Male"	"M"	668	19577489	3.4
	"Colorado"	"08"	"1999"	"1999"	"Female"	"F"	21	2101358	1.0
	"Colorado"	"08"	"1999"	"1999"	"Male"	"M"	22	2124660	1.0
	"Colorado"	"08"	"2000"	"2000"	"Female"	"F"	24	2135278	1.1
	"Colorado"	"08"	"2000"	"2000"	"Male"	"M"	39	2165983	1.8
	"Colorado"	"08"	"2001"	"2001"	"Female"	"F"	39	2195705	1.8
	"Colorado"	"08"	"2001"	"2001"	"Male"	"M"	61	2229982	2.7
	"Colorado"	"08"	"2002"	"2002"	"Female"	"F"	35	2228665	1.6
	"Colorado"	"08"	"2002"	"2002"	"Male"	"M"	41	2261741	1.8
	"Colorado"	"08"	"2003"	"2003"	"Female"	"F"	30	2253214	1.3
	"Colorado"	"08"	"2003"	"2003"	"Male"	"M"	48	2275518	2.1
	"Colorado"	"08"	"2004"	"2004"	"Female"	"F"	37	2274511	1.6
	"Colorado"	"08"	"2004"	"2004"	"Male"	"M"	47	2300502	2.0
	"Colorado"	"08"	"2005"	"2005"	"Female"	"F"	44	2308238	1.9
	"Colorado"	"08"	"2005"	"2005"	"Male"	"M"	68	2323650	2.9
	"Colorado"	"08"	"2006"	"2006"	"Female"	"F"	65	2352960	2.8
	"Colorado"	"08"	"2006"	"2006"	"Male"	"M"	66	2367463	2.8
	"Colorado"	"08"	"2007"	"2007"	"Female"	"F"	95	2396433	4.0
	"Colorado"	"08"	"2007"	"2007"	"Male"	"M"	100	2407435	4.2
	"Colorado"	"08"	"2008"	"2008"	"Female"	"F"	77	2439060	3.2
	"Colorado"	"08"	"2008"	"2008"	"Male"	"M"	105	2450670	4.3
	"Colorado"	"08"	"2009"	"2009"	"Female"	"F"	70	2480710	2.8
	"Colorado"	"08"	"2009"	"2009"	"Male"	"M"	106	2491485	4.3
	"Colorado"	"08"	"2010"	"2010"	"Female"	"F"	71	2508534	2.8
	"Colorado"	"08"	"2010"	"2010"	"Male"	"M"	79	2520662	3.1
	"Colorado"	"08"	"2011"	"2011"	"Female"	"F"	94	2549601	3.7
	"Colorado"	"08"	"2011"	"2011"	"Male"	"M"	106	2567195	4.1
	"Colorado"	"08"	"2012"	"2012"	"Female"	"F"	117	2583877	4.5
	"Colorado"	"08"	"2012"	"2012"	"Male"	"M"	110	2603705	4.2
	"Colorado"	"08"	"2013"	"2013"	"Female"	"F"	99	2621921	3.8
	"Colorado"	"08"	"2013"	"2013"	"Male"	"M"	126	2646446	4.8
	"Colorado"	"08"	"2014"	"2014"	"Female"	"F"	125	2664707	4.7
	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	138	2691159	5.1
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	125	2712811	4.6
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	145	2743763	5.3
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	99	2754727	3.6
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	124	2785818	4.5
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	125	2784821	4.5
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	139	2822333	4.9
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	104	2827696	3.7
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	136	2867868	4.7
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	139	2857388	4.9
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	119	2901348	4.1
	"Colorado"	"08"	"2020 "	"2020"	"Female"	"F"	108	2881832	3.7
	"Colorado"	"08"	"2020 "	"2020"	"Male"	"M"	170	2925887	5.8
	"Connecticut"	"09"	"2001"	"2001"	"Male"	"M"	12	1663876	Unreliable
	"Connecticut"	"09"	"2002"	"2002"	"Male"	"M"	16	1678249	Unreliable
	"Connecticut"	"09"	"2003"	"2003"	"Male"	"M"	17	1690868	Unreliable
	"Connecticut"	"09"	"2004"	"2004"	"Female"	"F"	11	1798078	Unreliable
	"Connecticut"	"09"	"2004"	"2004"	"Male"	"M"	20	1698016	1.2
	"Connecticut"	"09"	"2005"	"2005"	"Male"	"M"	20	1704888	1.2
	"Connecticut"	"09"	"2006"	"2006"	"Female"	"F"	14	1807675	Unreliable
	"Connecticut"	"09"	"2006"	"2006"	"Male"	"M"	25	1709785	1.5
	"Connecticut"	"09"	"2007"	"2007"	"Male"	"M"	26	1715653	1.5
	"Connecticut"	"09"	"2008"	"2008"	"Female"	"F"	17	1820749	Unreliable
	"Connecticut"	"09"	"2008"	"2008"	"Male"	"M"	23	1724830	1.3
	"Connecticut"	"09"	"2009"	"2009"	"Female"	"F"	10	1828779	Unreliable
	"Connecticut"	"09"	"2009"	"2009"	"Male"	"M"	22	1733028	1.3
	"Connecticut"	"09"	"2010"	"2010"	"Female"	"F"	11	1834483	Unreliable
	"Connecticut"	"09"	"2010"	"2010"	"Male"	"M"	32	1739614	1.8
	"Connecticut"	"09"	"2011"	"2011"	"Female"	"F"	14	1835893	Unreliable
	"Connecticut"	"09"	"2011"	"2011"	"Male"	"M"	31	1744816	1.8
	"Connecticut"	"09"	"2012"	"2012"	"Male"	"M"	29	1749916	1.7
	"Connecticut"	"09"	"2013"	"2013"	"Female"	"F"	58	1841929	3.1
	"Connecticut"	"09"	"2013"	"2013"	"Male"	"M"	87	1754151	5.0
	"Connecticut"	"09"	"2014"	"2014"	"Female"	"F"	61	1842128	3.3
	"Connecticut"	"09"	"2014"	"2014"	"Male"	"M"	99	1754549	5.6
	"Connecticut"	"09"	"2015"	"2015"	"Female"	"F"	74	1839139	4.0
	"Connecticut"	"09"	"2015"	"2015"	"Male"	"M"	113	1751747	6.5
	"Connecticut"	"09"	"2016"	"2016"	"Female"	"F"	80	1830837	4.4
	"Connecticut"	"09"	"2016"	"2016"	"Male"	"M"	130	1745615	7.4
	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	70	1836384	3.8
	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	124	1751800	7.1
	"Connecticut"	"09"	"2018"	"2018"	"Female"	"F"	58	1829270	3.2
	"Connecticut"	"09"	"2018"	"2018"	"Male"	"M"	106	1743395	6.1
	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	65	1825870	3.6
	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	147	1739417	8.5
	"Connecticut"	"09"	"2020 "	"2020"	"Female"	"F"	85	1822086	4.7
	"Connecticut"	"09"	"2020 "	"2020"	"Male"	"M"	134	1734920	7.7
	"Delaware"	"10"	"2002"	"2002"	"Male"	"M"	14	391517	Unreliable
	"Delaware"	"10"	"2003"	"2003"	"Male"	"M"	11	397201	Unreliable
	"Delaware"	"10"	"2004"	"2004"	"Male"	"M"	10	403483	Unreliable
	"Delaware"	"10"	"2006"	"2006"	"Male"	"M"	12	416502	Unreliable
	"Delaware"	"10"	"2008"	"2008"	"Female"	"F"	15	455481	Unreliable
	"Delaware"	"10"	"2008"	"2008"	"Male"	"M"	16	428393	Unreliable
	"Delaware"	"10"	"2009"	"2009"	"Female"	"F"	22	459795	4.8
	"Delaware"	"10"	"2009"	"2009"	"Male"	"M"	25	431935	5.8
	"Delaware"	"10"	"2010"	"2010"	"Female"	"F"	27	462995	5.8
	"Delaware"	"10"	"2010"	"2010"	"Male"	"M"	29	434939	6.7
	"Delaware"	"10"	"2011"	"2011"	"Female"	"F"	32	467299	6.8
	"Delaware"	"10"	"2011"	"2011"	"Male"	"M"	33	439836	7.5
	"Delaware"	"10"	"2012"	"2012"	"Female"	"F"	17	472734	Unreliable
	"Delaware"	"10"	"2012"	"2012"	"Male"	"M"	20	444358	4.5
	"Delaware"	"10"	"2013"	"2013"	"Male"	"M"	26	447947	5.8
	"Delaware"	"10"	"2014"	"2014"	"Female"	"F"	15	482925	Unreliable
	"Delaware"	"10"	"2014"	"2014"	"Male"	"M"	23	452689	5.1
	"Delaware"	"10"	"2015"	"2015"	"Female"	"F"	16	488125	Unreliable
	"Delaware"	"10"	"2015"	"2015"	"Male"	"M"	21	457809	4.6
	"Delaware"	"10"	"2016"	"2016"	"Female"	"F"	14	491395	Unreliable
	"Delaware"	"10"	"2016"	"2016"	"Male"	"M"	20	460670	4.3
	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	22	496425	4.4
	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	45	465514	9.7
	"Delaware"	"10"	"2018"	"2018"	"Female"	"F"	25	499244	5.0
	"Delaware"	"10"	"2018"	"2018"	"Male"	"M"	38	467927	8.1
	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	27	502971	5.4
	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	27	470793	5.7
	"Delaware"	"10"	"2020 "	"2020"	"Female"	"F"	19	510069	Unreliable
	"Delaware"	"10"	"2020 "	"2020"	"Male"	"M"	34	476740	7.1
	"District of Columbia"	"11"	"2004"	"2004"	"Male"	"M"	17	267470	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"Male"	"M"	10	269359	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"Male"	"M"	13	312600	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"Male"	"M"	13	318601	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"Female"	"F"	12	357940	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"Male"	"M"	42	323230	13.0
	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	18	364773	Unreliable
	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	21	329199	6.4
	"District of Columbia"	"11"	"2018"	"2018"	"Male"	"M"	23	333307	6.9
	"District of Columbia"	"11"	"2019"	"2019"	"Male"	"M"	17	334711	Unreliable
	"District of Columbia"	"11"	"2020 "	"2020"	"Female"	"F"	16	374884	Unreliable
	"District of Columbia"	"11"	"2020 "	"2020"	"Male"	"M"	21	337932	6.2
	"Florida"	"12"	"1999"	"1999"	"Female"	"F"	57	8073847	0.7
	"Florida"	"12"	"1999"	"1999"	"Male"	"M"	106	7685574	1.4
	"Florida"	"12"	"2000"	"2000"	"Female"	"F"	82	8184663	1.0
	"Florida"	"12"	"2000"	"2000"	"Male"	"M"	167	7797715	2.1
	"Florida"	"12"	"2001"	"2001"	"Female"	"F"	131	8372776	1.6
	"Florida"	"12"	"2001"	"2001"	"Male"	"M"	324	7984190	4.1
	"Florida"	"12"	"2002"	"2002"	"Female"	"F"	164	8541734	1.9
	"Florida"	"12"	"2002"	"2002"	"Male"	"M"	263	8147636	3.2
	"Florida"	"12"	"2003"	"2003"	"Female"	"F"	146	8697573	1.7
	"Florida"	"12"	"2003"	"2003"	"Male"	"M"	310	8306512	3.7
	"Florida"	"12"	"2004"	"2004"	"Female"	"F"	218	8902447	2.4
	"Florida"	"12"	"2004"	"2004"	"Male"	"M"	355	8512871	4.2
	"Florida"	"12"	"2005"	"2005"	"Female"	"F"	179	9117950	2.0
	"Florida"	"12"	"2005"	"2005"	"Male"	"M"	339	8724088	3.9
	"Florida"	"12"	"2006"	"2006"	"Female"	"F"	258	9280080	2.8
	"Florida"	"12"	"2006"	"2006"	"Male"	"M"	377	8886910	4.2
	"Florida"	"12"	"2007"	"2007"	"Female"	"F"	299	9378587	3.2
	"Florida"	"12"	"2007"	"2007"	"Male"	"M"	498	8989255	5.5
	"Florida"	"12"	"2008"	"2008"	"Female"	"F"	312	9465279	3.3
	"Florida"	"12"	"2008"	"2008"	"Male"	"M"	571	9062026	6.3
	"Florida"	"12"	"2009"	"2009"	"Female"	"F"	384	9534289	4.0
	"Florida"	"12"	"2009"	"2009"	"Male"	"M"	669	9118355	7.3
	"Florida"	"12"	"2010"	"2010"	"Female"	"F"	411	9611955	4.3
	"Florida"	"12"	"2010"	"2010"	"Male"	"M"	802	9189355	8.7
	"Florida"	"12"	"2011"	"2011"	"Female"	"F"	443	9736166	4.6
	"Florida"	"12"	"2011"	"2011"	"Male"	"M"	663	9321376	7.1
	"Florida"	"12"	"2012"	"2012"	"Female"	"F"	378	9869741	3.8
	"Florida"	"12"	"2012"	"2012"	"Male"	"M"	509	9447827	5.4
