"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2002"	"2002"	"Female"	"F"	58	17498462	0.3
	"California"	"06"	"2002"	"2002"	"Male"	"M"	325	17373381	1.9
	"California"	"06"	"2003"	"2003"	"Female"	"F"	51	17709509	0.3
	"California"	"06"	"2003"	"2003"	"Male"	"M"	318	17543650	1.8
	"California"	"06"	"2004"	"2004"	"Female"	"F"	46	17871415	0.3
	"California"	"06"	"2004"	"2004"	"Male"	"M"	266	17703161	1.5
	"California"	"06"	"2005"	"2005"	"Female"	"F"	46	17996230	0.3
	"California"	"06"	"2005"	"2005"	"Male"	"M"	223	17831713	1.3
	"California"	"06"	"2006"	"2006"	"Female"	"F"	40	18097471	0.2
	"California"	"06"	"2006"	"2006"	"Male"	"M"	249	17923731	1.4
	"California"	"06"	"2007"	"2007"	"Female"	"F"	44	18214926	0.2
	"California"	"06"	"2007"	"2007"	"Male"	"M"	255	18035385	1.4
	"California"	"06"	"2008"	"2008"	"Female"	"F"	51	18396972	0.3
	"California"	"06"	"2008"	"2008"	"Male"	"M"	282	18207365	1.5
	"California"	"06"	"2009"	"2009"	"Female"	"F"	56	18583075	0.3
	"California"	"06"	"2009"	"2009"	"Male"	"M"	308	18378154	1.7
	"California"	"06"	"2010"	"2010"	"Female"	"F"	49	18736126	0.3
	"California"	"06"	"2010"	"2010"	"Male"	"M"	285	18517830	1.5
	"California"	"06"	"2011"	"2011"	"Female"	"F"	62	18943585	0.3
	"California"	"06"	"2011"	"2011"	"Male"	"M"	310	18748327	1.7
	"California"	"06"	"2012"	"2012"	"Female"	"F"	69	19122866	0.4
	"California"	"06"	"2012"	"2012"	"Male"	"M"	299	18918564	1.6
	"California"	"06"	"2013"	"2013"	"Female"	"F"	84	19268325	0.4
	"California"	"06"	"2013"	"2013"	"Male"	"M"	413	19064196	2.2
	"California"	"06"	"2014"	"2014"	"Female"	"F"	98	19533596	0.5
	"California"	"06"	"2014"	"2014"	"Male"	"M"	480	19268904	2.5
	"California"	"06"	"2015"	"2015"	"Female"	"F"	138	19701750	0.7
	"California"	"06"	"2015"	"2015"	"Male"	"M"	471	19443068	2.4
	"California"	"06"	"2016"	"2016"	"Female"	"F"	110	19756656	0.6
	"California"	"06"	"2016"	"2016"	"Male"	"M"	496	19493361	2.5
	"California"	"06"	"2017"	"2017"	"Female"	"F"	134	19889100	0.7
	"California"	"06"	"2017"	"2017"	"Male"	"M"	605	19647553	3.1
	"California"	"06"	"2018"	"2018"	"Female"	"F"	164	19893468	0.8
	"California"	"06"	"2018"	"2018"	"Male"	"M"	641	19663577	3.3
	"California"	"06"	"2019"	"2019"	"Female"	"F"	202	19867369	1.0
	"California"	"06"	"2019"	"2019"	"Male"	"M"	786	19644854	4.0
	"California"	"06"	"2020 "	"2020"	"Female"	"F"	198	19790589	1.0
	"California"	"06"	"2020 "	"2020"	"Male"	"M"	834	19577489	4.3
	"Colorado"	"08"	"1999"	"1999"	"Male"	"M"	36	2124660	1.7
	"Colorado"	"08"	"2000"	"2000"	"Male"	"M"	32	2165983	1.5
	"Colorado"	"08"	"2001"	"2001"	"Male"	"M"	17	2229982	Unreliable
	"Colorado"	"08"	"2002"	"2002"	"Male"	"M"	22	2261741	1.0
	"Colorado"	"08"	"2003"	"2003"	"Male"	"M"	22	2275518	1.0
	"Colorado"	"08"	"2004"	"2004"	"Male"	"M"	20	2300502	0.9
	"Colorado"	"08"	"2005"	"2005"	"Male"	"M"	35	2323650	1.5
	"Colorado"	"08"	"2006"	"2006"	"Male"	"M"	33	2367463	1.4
	"Colorado"	"08"	"2007"	"2007"	"Male"	"M"	37	2407435	1.5
	"Colorado"	"08"	"2008"	"2008"	"Female"	"F"	10	2439060	Unreliable
	"Colorado"	"08"	"2008"	"2008"	"Male"	"M"	38	2450670	1.6
	"Colorado"	"08"	"2009"	"2009"	"Female"	"F"	11	2480710	Unreliable
	"Colorado"	"08"	"2009"	"2009"	"Male"	"M"	62	2491485	2.5
	"Colorado"	"08"	"2010"	"2010"	"Male"	"M"	40	2520662	1.6
	"Colorado"	"08"	"2011"	"2011"	"Female"	"F"	22	2549601	0.9
	"Colorado"	"08"	"2011"	"2011"	"Male"	"M"	58	2567195	2.3
	"Colorado"	"08"	"2012"	"2012"	"Female"	"F"	19	2583877	Unreliable
	"Colorado"	"08"	"2012"	"2012"	"Male"	"M"	72	2603705	2.8
	"Colorado"	"08"	"2013"	"2013"	"Female"	"F"	25	2621921	1.0
	"Colorado"	"08"	"2013"	"2013"	"Male"	"M"	95	2646446	3.6
	"Colorado"	"08"	"2014"	"2014"	"Female"	"F"	30	2664707	1.1
	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	129	2691159	4.8
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	36	2712811	1.3
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	128	2743763	4.7
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	57	2754727	2.1
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	184	2785818	6.6
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	52	2784821	1.9
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	177	2822333	6.3
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	47	2827696	1.7
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	196	2867868	6.8
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	50	2857388	1.7
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	175	2901348	6.0
	"Colorado"	"08"	"2020 "	"2020"	"Female"	"F"	56	2881832	1.9
	"Colorado"	"08"	"2020 "	"2020"	"Male"	"M"	169	2925887	5.8
	"Connecticut"	"09"	"1999"	"1999"	"Female"	"F"	14	1747148	Unreliable
	"Connecticut"	"09"	"1999"	"1999"	"Male"	"M"	84	1639253	5.1
	"Connecticut"	"09"	"2000"	"2000"	"Female"	"F"	15	1756246	Unreliable
	"Connecticut"	"09"	"2000"	"2000"	"Male"	"M"	98	1649319	5.9
	"Connecticut"	"09"	"2001"	"2001"	"Female"	"F"	20	1768959	1.1
	"Connecticut"	"09"	"2001"	"2001"	"Male"	"M"	78	1663876	4.7
	"Connecticut"	"09"	"2002"	"2002"	"Female"	"F"	16	1780500	Unreliable
	"Connecticut"	"09"	"2002"	"2002"	"Male"	"M"	74	1678249	4.4
	"Connecticut"	"09"	"2003"	"2003"	"Female"	"F"	20	1793468	1.1
	"Connecticut"	"09"	"2003"	"2003"	"Male"	"M"	89	1690868	5.3
	"Connecticut"	"09"	"2004"	"2004"	"Female"	"F"	17	1798078	Unreliable
	"Connecticut"	"09"	"2004"	"2004"	"Male"	"M"	77	1698016	4.5
	"Connecticut"	"09"	"2005"	"2005"	"Female"	"F"	18	1802068	Unreliable
	"Connecticut"	"09"	"2005"	"2005"	"Male"	"M"	64	1704888	3.8
	"Connecticut"	"09"	"2006"	"2006"	"Female"	"F"	11	1807675	Unreliable
	"Connecticut"	"09"	"2006"	"2006"	"Male"	"M"	82	1709785	4.8
	"Connecticut"	"09"	"2007"	"2007"	"Female"	"F"	25	1811617	1.4
	"Connecticut"	"09"	"2007"	"2007"	"Male"	"M"	95	1715653	5.5
	"Connecticut"	"09"	"2008"	"2008"	"Female"	"F"	17	1820749	Unreliable
	"Connecticut"	"09"	"2008"	"2008"	"Male"	"M"	92	1724830	5.3
	"Connecticut"	"09"	"2009"	"2009"	"Female"	"F"	18	1828779	Unreliable
	"Connecticut"	"09"	"2009"	"2009"	"Male"	"M"	82	1733028	4.7
	"Connecticut"	"09"	"2010"	"2010"	"Female"	"F"	16	1834483	Unreliable
	"Connecticut"	"09"	"2010"	"2010"	"Male"	"M"	61	1739614	3.5
	"Connecticut"	"09"	"2011"	"2011"	"Female"	"F"	13	1835893	Unreliable
	"Connecticut"	"09"	"2011"	"2011"	"Male"	"M"	72	1744816	4.1
	"Connecticut"	"09"	"2012"	"2012"	"Female"	"F"	26	1840431	1.4
	"Connecticut"	"09"	"2012"	"2012"	"Male"	"M"	72	1749916	4.1
	"Connecticut"	"09"	"2013"	"2013"	"Female"	"F"	54	1841929	2.9
	"Connecticut"	"09"	"2013"	"2013"	"Male"	"M"	175	1754151	10.0
	"Connecticut"	"09"	"2014"	"2014"	"Female"	"F"	77	1842128	4.2
	"Connecticut"	"09"	"2014"	"2014"	"Male"	"M"	223	1754549	12.7
	"Connecticut"	"09"	"2015"	"2015"	"Female"	"F"	73	1839139	4.0
	"Connecticut"	"09"	"2015"	"2015"	"Male"	"M"	319	1751747	18.2
	"Connecticut"	"09"	"2016"	"2016"	"Female"	"F"	96	1830837	5.2
	"Connecticut"	"09"	"2016"	"2016"	"Male"	"M"	359	1745615	20.6
	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	90	1836384	4.9
	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	338	1751800	19.3
	"Connecticut"	"09"	"2018"	"2018"	"Female"	"F"	68	1829270	3.7
	"Connecticut"	"09"	"2018"	"2018"	"Male"	"M"	272	1743395	15.6
	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	74	1825870	4.1
	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	268	1739417	15.4
	"Connecticut"	"09"	"2020 "	"2020"	"Female"	"F"	42	1822086	2.3
	"Connecticut"	"09"	"2020 "	"2020"	"Male"	"M"	169	1734920	9.7
	"Delaware"	"10"	"1999"	"1999"	"Male"	"M"	10	376258	Unreliable
	"Delaware"	"10"	"2002"	"2002"	"Male"	"M"	13	391517	Unreliable
	"Delaware"	"10"	"2007"	"2007"	"Male"	"M"	10	422351	Unreliable
	"Delaware"	"10"	"2010"	"2010"	"Male"	"M"	14	434939	Unreliable
	"Delaware"	"10"	"2011"	"2011"	"Male"	"M"	11	439836	Unreliable
	"Delaware"	"10"	"2012"	"2012"	"Male"	"M"	16	444358	Unreliable
	"Delaware"	"10"	"2013"	"2013"	"Male"	"M"	35	447947	7.8
	"Delaware"	"10"	"2014"	"2014"	"Male"	"M"	45	452689	9.9
	"Delaware"	"10"	"2015"	"2015"	"Female"	"F"	19	488125	Unreliable
	"Delaware"	"10"	"2015"	"2015"	"Male"	"M"	47	457809	10.3
	"Delaware"	"10"	"2016"	"2016"	"Female"	"F"	16	491395	Unreliable
	"Delaware"	"10"	"2016"	"2016"	"Male"	"M"	40	460670	8.7
	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	30	496425	6.0
	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	92	465514	19.8
	"Delaware"	"10"	"2018"	"2018"	"Female"	"F"	36	499244	7.2
	"Delaware"	"10"	"2018"	"2018"	"Male"	"M"	107	467927	22.9
	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	27	502971	5.4
	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	82	470793	17.4
	"Delaware"	"10"	"2020 "	"2020"	"Female"	"F"	27	510069	5.3
	"Delaware"	"10"	"2020 "	"2020"	"Male"	"M"	64	476740	13.4
	"District of Columbia"	"11"	"1999"	"1999"	"Male"	"M"	18	268416	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"Male"	"M"	12	284222	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"Male"	"M"	17	292221	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"Female"	"F"	12	333282	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"Male"	"M"	13	299041	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"Male"	"M"	29	306250	9.5
	"District of Columbia"	"11"	"2014"	"2014"	"Male"	"M"	29	312600	9.3
	"District of Columbia"	"11"	"2015"	"2015"	"Female"	"F"	15	353627	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"Male"	"M"	52	318601	16.3
	"District of Columbia"	"11"	"2016"	"2016"	"Female"	"F"	31	357940	8.7
	"District of Columbia"	"11"	"2016"	"2016"	"Male"	"M"	94	323230	29.1
	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	41	364773	11.2
	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	87	329199	26.4
	"District of Columbia"	"11"	"2018"	"2018"	"Female"	"F"	19	369148	Unreliable
	"District of Columbia"	"11"	"2018"	"2018"	"Male"	"M"	61	333307	18.3
	"District of Columbia"	"11"	"2019"	"2019"	"Female"	"F"	14	371038	Unreliable
	"District of Columbia"	"11"	"2019"	"2019"	"Male"	"M"	74	334711	22.1
	"District of Columbia"	"11"	"2020 "	"2020"	"Female"	"F"	26	374884	6.9
	"District of Columbia"	"11"	"2020 "	"2020"	"Male"	"M"	62	337932	18.3
	"Florida"	"12"	"1999"	"1999"	"Female"	"F"	16	8073847	Unreliable
	"Florida"	"12"	"1999"	"1999"	"Male"	"M"	111	7685574	1.4
	"Florida"	"12"	"2000"	"2000"	"Female"	"F"	26	8184663	0.3
	"Florida"	"12"	"2000"	"2000"	"Male"	"M"	145	7797715	1.9
	"Florida"	"12"	"2001"	"2001"	"Female"	"F"	42	8372776	0.5
	"Florida"	"12"	"2001"	"2001"	"Male"	"M"	168	7984190	2.1
	"Florida"	"12"	"2002"	"2002"	"Female"	"F"	40	8541734	0.5
	"Florida"	"12"	"2002"	"2002"	"Male"	"M"	170	8147636	2.1
	"Florida"	"12"	"2003"	"2003"	"Female"	"F"	35	8697573	0.4
	"Florida"	"12"	"2003"	"2003"	"Male"	"M"	176	8306512	2.1
	"Florida"	"12"	"2004"	"2004"	"Female"	"F"	27	8902447	0.3
	"Florida"	"12"	"2004"	"2004"	"Male"	"M"	119	8512871	1.4
	"Florida"	"12"	"2005"	"2005"	"Female"	"F"	22	9117950	0.2
	"Florida"	"12"	"2005"	"2005"	"Male"	"M"	88	8724088	1.0
	"Florida"	"12"	"2006"	"2006"	"Female"	"F"	16	9280080	Unreliable
	"Florida"	"12"	"2006"	"2006"	"Male"	"M"	74	8886910	0.8
	"Florida"	"12"	"2007"	"2007"	"Female"	"F"	16	9378587	Unreliable
	"Florida"	"12"	"2007"	"2007"	"Male"	"M"	63	8989255	0.7
	"Florida"	"12"	"2008"	"2008"	"Female"	"F"	15	9465279	Unreliable
	"Florida"	"12"	"2008"	"2008"	"Male"	"M"	95	9062026	1.0
	"Florida"	"12"	"2009"	"2009"	"Female"	"F"	15	9534289	Unreliable
	"Florida"	"12"	"2009"	"2009"	"Male"	"M"	83	9118355	0.9
	"Florida"	"12"	"2010"	"2010"	"Female"	"F"	11	9611955	Unreliable
	"Florida"	"12"	"2010"	"2010"	"Male"	"M"	41	9189355	0.4
	"Florida"	"12"	"2011"	"2011"	"Male"	"M"	57	9321376	0.6
	"Florida"	"12"	"2012"	"2012"	"Female"	"F"	19	9869741	Unreliable
	"Florida"	"12"	"2012"	"2012"	"Male"	"M"	85	9447827	0.9
	"Florida"	"12"	"2013"	"2013"	"Female"	"F"	26	9990213	0.3
	"Florida"	"12"	"2013"	"2013"	"Male"	"M"	160	9562647	1.7
	"Florida"	"12"	"2014"	"2014"	"Female"	"F"	75	10170011	0.7
	"Florida"	"12"	"2014"	"2014"	"Male"	"M"	276	9723286	2.8
	"Florida"	"12"	"2015"	"2015"	"Female"	"F"	134	10368733	1.3
	"Florida"	"12"	"2015"	"2015"	"Male"	"M"	436	9902539	4.4
	"Florida"	"12"	"2016"	"2016"	"Female"	"F"	155	10542288	1.5
	"Florida"	"12"	"2016"	"2016"	"Male"	"M"	520	10070151	5.2
	"Florida"	"12"	"2017"	"2017"	"Female"	"F"	198	10727581	1.8
	"Florida"	"12"	"2017"	"2017"	"Male"	"M"	515	10256819	5.0
	"Florida"	"12"	"2018"	"2018"	"Female"	"F"	164	10887548	1.5
	"Florida"	"12"	"2018"	"2018"	"Male"	"M"	528	10411777	5.1
	"Florida"	"12"	"2019"	"2019"	"Female"	"F"	181	10980681	1.6
	"Florida"	"12"	"2019"	"2019"	"Male"	"M"	523	10497056	5.0
	"Florida"	"12"	"2020 "	"2020"	"Female"	"F"	160	11113132	1.4
	"Florida"	"12"	"2020 "	"2020"	"Male"	"M"	485	10620180	4.6
	"Georgia"	"13"	"2007"	"2007"	"Male"	"M"	10	4572416	Unreliable
	"Georgia"	"13"	"2008"	"2008"	"Male"	"M"	22	4647859	0.5
	"Georgia"	"13"	"2009"	"2009"	"Male"	"M"	19	4703090	Unreliable
	"Georgia"	"13"	"2010"	"2010"	"Male"	"M"	10	4729171	Unreliable
	"Georgia"	"13"	"2011"	"2011"	"Male"	"M"	24	4802807	0.5
	"Georgia"	"13"	"2012"	"2012"	"Male"	"M"	34	4851024	0.7
	"Georgia"	"13"	"2013"	"2013"	"Female"	"F"	13	5110806	Unreliable
	"Georgia"	"13"	"2013"	"2013"	"Male"	"M"	54	4881361	1.1
	"Georgia"	"13"	"2014"	"2014"	"Female"	"F"	23	5170356	0.4
	"Georgia"	"13"	"2014"	"2014"	"Male"	"M"	130	4926987	2.6
	"Georgia"	"13"	"2015"	"2015"	"Female"	"F"	50	5234978	1.0
	"Georgia"	"13"	"2015"	"2015"	"Male"	"M"	174	4979882	3.5
	"Georgia"	"13"	"2016"	"2016"	"Female"	"F"	40	5289906	0.8
	"Georgia"	"13"	"2016"	"2016"	"Male"	"M"	192	5020465	3.8
	"Georgia"	"13"	"2017"	"2017"	"Female"	"F"	55	5353872	1.0
	"Georgia"	"13"	"2017"	"2017"	"Male"	"M"	210	5075507	4.1
	"Georgia"	"13"	"2018"	"2018"	"Female"	"F"	76	5404059	1.4
	"Georgia"	"13"	"2018"	"2018"	"Male"	"M"	225	5115416	4.4
	"Georgia"	"13"	"2019"	"2019"	"Female"	"F"	61	5456999	1.1
	"Georgia"	"13"	"2019"	"2019"	"Male"	"M"	244	5160424	4.7
	"Georgia"	"13"	"2020 "	"2020"	"Female"	"F"	106	5508468	1.9
	"Georgia"	"13"	"2020 "	"2020"	"Male"	"M"	291	5201549	5.6
	"Hawaii"	"15"	"2014"	"2014"	"Male"	"M"	11	718099	Unreliable
	"Hawaii"	"15"	"2015"	"2015"	"Male"	"M"	12	725372	Unreliable
	"Hawaii"	"15"	"2016"	"2016"	"Male"	"M"	17	717615	Unreliable
	"Hawaii"	"15"	"2017"	"2017"	"Male"	"M"	10	716087	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	"Male"	"M"	12	711002	Unreliable
	"Hawaii"	"15"	"2019"	"2019"	"Male"	"M"	12	708040	Unreliable
	"Hawaii"	"15"	"2020 "	"2020"	"Male"	"M"	15	704366	Unreliable
	"Idaho"	"16"	"2015"	"2015"	"Male"	"M"	15	828747	Unreliable
	"Idaho"	"16"	"2016"	"2016"	"Male"	"M"	23	843532	2.7
	"Idaho"	"16"	"2017"	"2017"	"Male"	"M"	20	860458	2.3
	"Idaho"	"16"	"2018"	"2018"	"Male"	"M"	21	879077	2.4
	"Idaho"	"16"	"2019"	"2019"	"Female"	"F"	12	891137	Unreliable
	"Idaho"	"16"	"2019"	"2019"	"Male"	"M"	28	895928	3.1
	"Idaho"	"16"	"2020 "	"2020"	"Female"	"F"	11	910789	Unreliable
	"Idaho"	"16"	"2020 "	"2020"	"Male"	"M"	27	916124	2.9
	"Illinois"	"17"	"1999"	"1999"	"Male"	"M"	27	6045670	0.4
	"Illinois"	"17"	"2000"	"2000"	"Male"	"M"	33	6080336	0.5
	"Illinois"	"17"	"2001"	"2001"	"Male"	"M"	37	6118002	0.6
	"Illinois"	"17"	"2002"	"2002"	"Male"	"M"	45	6137659	0.7
	"Illinois"	"17"	"2003"	"2003"	"Male"	"M"	17	6153147	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"Male"	"M"	33	6175564	0.5
	"Illinois"	"17"	"2005"	"2005"	"Male"	"M"	47	6186072	0.8
	"Illinois"	"17"	"2006"	"2006"	"Male"	"M"	60	6203933	1.0
	"Illinois"	"17"	"2007"	"2007"	"Female"	"F"	10	6467577	Unreliable
	"Illinois"	"17"	"2007"	"2007"	"Male"	"M"	55	6228289	0.9
	"Illinois"	"17"	"2008"	"2008"	"Female"	"F"	16	6493537	Unreliable
	"Illinois"	"17"	"2008"	"2008"	"Male"	"M"	91	6253501	1.5
	"Illinois"	"17"	"2009"	"2009"	"Female"	"F"	18	6520723	Unreliable
	"Illinois"	"17"	"2009"	"2009"	"Male"	"M"	100	6276055	1.6
	"Illinois"	"17"	"2010"	"2010"	"Female"	"F"	31	6538356	0.5
	"Illinois"	"17"	"2010"	"2010"	"Male"	"M"	122	6292276	1.9
	"Illinois"	"17"	"2011"	"2011"	"Female"	"F"	33	6555063	0.5
	"Illinois"	"17"	"2011"	"2011"	"Male"	"M"	138	6314194	2.2
	"Illinois"	"17"	"2012"	"2012"	"Female"	"F"	60	6555800	0.9
	"Illinois"	"17"	"2012"	"2012"	"Male"	"M"	215	6319455	3.4
	"Illinois"	"17"	"2013"	"2013"	"Female"	"F"	106	6555652	1.6
	"Illinois"	"17"	"2013"	"2013"	"Male"	"M"	490	6326483	7.7
	"Illinois"	"17"	"2014"	"2014"	"Female"	"F"	179	6559694	2.7
	"Illinois"	"17"	"2014"	"2014"	"Male"	"M"	555	6320886	8.8
	"Illinois"	"17"	"2015"	"2015"	"Female"	"F"	221	6545500	3.4
	"Illinois"	"17"	"2015"	"2015"	"Male"	"M"	634	6314495	10.0
